method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,active_factor_fraction,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,cumulative_factor_ratio_through_iteration,R_factors,raw_factor_likelihood_evaluation_count,decision_factor_likelihood_evaluation_count,heldout_factor_likelihood_evaluation_count,inference_sample_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,laplace_converged,laplace_mode_iterations,laplace_gradient_infinity_norm,maximum_split_half_ei_discrepancy,heldout_full_target_sample_count,heldout_full_target_ess,heldout_full_target_ess_fraction,heldout_full_target_wall_time_seconds,heldout_laplace_converged,heldout_laplace_mode_iterations,heldout_laplace_gradient_infinity_norm,heldout_maximum_split_half_ei_discrepancy,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
full,7,4,10,0.625,0.14580563723814488,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,96,144,1.0,1.0,1573032,1573032,0,65536,65431.697417466145,0.9984084688944419,0.057146500097587705,True,3,2.1904700275854339e-13,2.220859754056266e-05,,,,,,,,,0.00022639961139220697,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
full,7,5,0,0.0,0.002137335680286954,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,120,144,1.0,1.0,1573032,1573032,0,65536,65445.83241341202,0.9986241518159793,0.05509200016967952,True,3,5.51614309785009e-13,3.350658318815574e-05,,,,,,,,,6.929345751837056e-05,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
full,7,6,7,0.4375,-0.03263143042927995,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,144,144,1.0,1.0,1573032,1573032,0,65536,65468.456149781574,0.9989693626370479,0.056161958957090974,True,3,5.545008896490344e-13,2.9928043499619084e-05,,,,,,,,,3.663145875754458e-05,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
adaptive,7,1,13,0.8125,0.6844577394889417,0.25971205802071967,0.6844577394889417,0.69338852619193,0.2948469044213524,not_reached,2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,23,128,0.9583333333333334,0.8888888888888888,6096918,4523886,1573032,16384,16339.54102252344,0.9972864393630029,0.37247999920509756,True,3,3.397282455352979e-14,,65536,65352.28016523308,0.9971966577946942,0.05783329205587506,True,3,6.7390537594747e-14,0.0018942299975165666,0.1296322948203665,9.109223078776673e-05,0.0035611582285623,0.0016305644597073843,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,4
adaptive,7,2,12,0.75,0.980753559756491,0.6844577394889417,0.980753559756491,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,45,128,0.9375,0.8888888888888888,5719943,4146911,1573032,16384,16343.428005011143,0.9975236819464809,0.3638403301592916,True,3,5.054845431118338e-13,,65536,65375.197929628805,0.9975463551273926,0.05717445886693895,True,3,4.1011638529653283e-13,0.0008640117647335625,0.020831694653033576,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,5
adaptive,7,3,11,0.6875,0.5577828902456112,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,67,128,0.9305555555555556,0.8888888888888888,5719955,4146923,1573032,16384,16354.166566627448,0.9981791117326323,0.36256232927553356,True,3,3.4361402612148595e-13,,65536,65410.39556214141,0.9980834283774019,0.05590416700579226,True,3,2.2398749521812533e-13,6.305916173770534e-05,0.00118106499305587,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,6
adaptive,7,4,10,0.625,0.14580563723814488,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",21,24,0.875,88,128,0.9166666666666666,0.8888888888888888,5359351,3786319,1573032,16384,16357.2942319721,0.9983700092756409,0.3498696251772344,True,3,4.612976667317525e-13,,65536,65430.139774859636,0.9983847011544744,0.055609083035960793,True,3,2.1904700275854339e-13,0.00010913294761470777,0.0002136151331052531,0.00010494672318080964,0.00021722645493912825,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,7
adaptive,7,5,0,0.0,0.002137335680286954,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",20,24,0.8333333333333334,108,128,0.9,0.8888888888888888,5015070,3442038,1573032,16384,16361.295765318253,0.9986142434886629,0.32931433198973536,True,3,3.039235529911366e-13,,65536,65445.51958711391,0.9986193784654832,0.05602504103444517,True,3,5.51614309785009e-13,9.000390895940594e-05,8.405869053627375e-05,0.0001997940464827242,7.225990216122706e-05,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,8
adaptive,7,6,9,0.5625,0.035073204181179,0.980753559756491,0.980753559756491,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23]",20,24,0.8333333333333334,128,128,0.8888888888888888,0.8888888888888888,5015100,3442068,1573032,16384,16367.163414515922,0.9989723763742628,0.31947412341833115,True,3,5.376254996747321e-13,,65536,65469.10755561918,0.998979302301318,0.054311374900862575,True,3,5.545008896490344e-13,3.361076731899816e-05,3.6895760465203496e-05,0.000232769076874666,6.608087505186124e-05,5.142340080628041e-06,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,5c8c881e01b155e3f1100183a70dd9dea2ec07b2a235afe2cbd78b182fac4979,78888e272a4585fcd21304843a337a61fd75214ed65a0c37caf753b3ce8ffcff,historical_preference_bank_only,9
standard,8,1,3,0.1875,0.5130379857765214,0.2555429603005696,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.05093791860101462,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
standard,8,2,4,0.25,0.5049088256603058,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.016699012719823964,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
standard,8,3,5,0.3125,0.20778769889769472,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.016419512889546524,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
standard,8,4,1,0.0625,0.0630411854572416,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.009902984038089854,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
standard,8,5,6,0.375,0.012873823223311709,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.008800035805068922,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
standard,8,6,15,0.9375,0.00454583909407617,0.5130379857765214,0.5130379857765214,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.007996691058804687,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
full,8,1,12,0.75,0.9827574695667048,0.2555429603005696,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,24,144,1.0,1.0,1573032,1573032,0,65536,65398.24024315829,0.997897952929051,0.057232500053942204,True,3,2.5091040356528538e-14,0.0021197154692143283,,,,,,,,,0.11688556845139564,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
full,8,2,11,0.6875,0.5652813422601267,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,48,144,1.0,1.0,1573032,1573032,0,65536,65426.152953481396,0.998323867088034,0.05699433386325836,True,3,2.4991120284312274e-13,5.308845174898394e-05,,,,,,,,,0.0011533911246230262,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
full,8,3,13,0.8125,0.7021393395882415,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,72,144,1.0,1.0,1573032,1573032,0,65536,65436.44432168544,0.998480900904624,0.05741799995303154,True,3,5.295763827461997e-13,0.00010829610789141653,,,,,,,,,0.0008297118905391751,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
full,8,4,3,0.1875,0.5130379857765214,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,96,144,1.0,1.0,1573032,1573032,0,65536,65449.10458151643,0.9986740811388616,0.05681375018320978,True,3,5.556666238248908e-13,2.741204781159049e-05,,,,,,,,,0.00012636341956992567,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
full,8,5,5,0.3125,0.20778769889769472,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,120,144,1.0,1.0,1573032,1573032,0,65536,65457.45764420983,0.998801538760526,0.05635495809838176,True,3,4.113376306236205e-13,6.850869001965307e-05,,,,,,,,,0.00010379522292425291,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
full,8,6,4,0.25,0.5049088256603058,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,144,144,1.0,1.0,1573032,1573032,0,65536,65469.72308677455,0.9989886945613793,0.05460470821708441,True,3,5.221378884812111e-13,2.4584364245192934e-05,,,,,,,,,8.231742447634938e-05,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
adaptive,8,1,12,0.75,0.9827574695667048,0.2555429603005696,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,23,126,0.9583333333333334,0.875,6096906,4523874,1573032,16384,16348.823690111545,0.9978530084296597,0.3855026268865913,True,3,1.3711254354120683e-13,,65536,65396.86835966629,0.9978770196482283,0.05796491703949869,True,3,2.5091040356528538e-14,0.001612381576847191,0.11823602241568734,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,4
adaptive,8,2,11,0.6875,0.5652813422601267,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",23,24,0.9583333333333334,46,126,0.9583333333333334,0.875,6096948,4523916,1573032,16384,16356.821841549872,0.9983411768524092,0.3799110441468656,True,3,1.695310558602614e-13,,65536,65423.485727639505,0.9982831684515305,0.055728540988639,True,3,2.4991120284312274e-13,0.00019477107012350146,0.0012892994312444876,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,5
adaptive,8,3,13,0.8125,0.7021393395882415,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",22,24,0.9166666666666666,68,126,0.9444444444444444,0.875,5719925,4146893,1573032,16384,16358.698499103155,0.9984557189394015,0.3617882481776178,True,3,4.447553436648377e-13,,65536,65439.22882191361,0.9985233890062502,0.0574863338842988,True,3,5.295763827461997e-13,9.432071353776767e-05,0.0007146774992124759,0.0,0.0,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,6
adaptive,8,4,3,0.1875,0.5130379857765214,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",21,24,0.875,89,126,0.9270833333333334,0.875,5359321,3786289,1573032,16384,16362.755148647153,0.998703317178171,0.34432295872829854,True,3,4.209410597866281e-13,,65536,65450.971156277126,0.9987025628094044,0.055352500174194574,True,3,5.556666238248908e-13,6.356853044732697e-05,0.00015962610651806055,0.0001952125126648535,0.0001003439281434508,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,7
adaptive,8,5,5,0.3125,0.20778769889769472,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23]",19,24,0.7916666666666666,108,126,0.9,0.875,4687284,3114252,1573032,16384,16364.102825941834,0.9987855728724264,0.30871541635133326,True,3,4.801714581503802e-13,,65536,65456.22112958079,0.9987826710446287,0.056674165884032845,True,3,4.113376306236205e-13,9.106114407262528e-05,0.0001215531113335005,0.00019540015184052532,7.894434022534082e-05,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,8
adaptive,8,6,9,0.5625,0.03841378022986789,0.9827574695667048,0.9827574695667048,0.9882354306132825,0.0,reached,1,"[0, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 22, 23]",18,24,0.75,126,126,0.875,0.875,4375893,2802861,1573032,16384,16368.02026380652,0.9990246743045972,0.2987042542081326,True,3,4.619638005465276e-13,,65536,65471.31630476702,0.9990130051386569,0.05432604206725955,True,3,5.221378884812111e-13,4.006126661062718e-05,0.0001246860219515746,0.00022156806925567132,0.00022355256529327388,8.079150838261328e-05,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,742e9574050283d60a522d8a38df692fb2d23c2aa69ea4bed960747046a2a67b,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
standard,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.04799624850458451,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
standard,9,2,4,0.25,0.5048243089256131,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.014993601761957673,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
standard,9,3,5,0.3125,0.19687989242208348,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.01410559767083265,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
standard,9,4,1,0.0625,0.07867798565211633,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.008680456765461395,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
standard,9,5,6,0.375,0.014358191811662997,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.0072690489668361565,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
standard,9,6,13,0.8125,0.693259146082851,0.5350772410743112,0.693259146082851,0.69338852619193,0.2948469044213524,not_reached,7,[],0,24,0.0,0,0,0.0,0.0,0,0,0,0,,,0.0,,,,,,,,,,,,,0.007111132252007969,,,,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
full,9,1,12,0.75,0.9794179395464871,0.27095067981880133,0.9794179395464871,0.9882354306132825,0.0,reached,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",24,24,1.0,24,144,1.0,1.0,1573032,1573032,0,65536,65393.83668037181,0.9978307598933687,0.05743225011974573,True,3,1.3289369604763124e-13,0.0014037070989271622,,,,,,,,,0.09023628586822856,0.0,,0.0,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260,b68525952f58693461ac32d4658a8d611a594706,11b0933f28d857ec4b131bd784c3b81e31eb5964b39d0e8adc8affb56de1d12c,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
