method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,raw_factor_likelihood_evaluation_count,decision_factor_likelihood_evaluation_count,heldout_factor_likelihood_evaluation_count,inference_sample_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,heldout_full_target_sample_count,heldout_full_target_ess,heldout_full_target_ess_fraction,heldout_full_target_wall_time_seconds,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
adaptive,8,6,12,0.75,0.9827574695667048,0.5652813422601267,0.9827574695667048,0.9882354306132825,0.0,reached,6,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983260,458932,524328,16384,16378.995171890154,0.9996945295343111,0.1243441675323993,65536,65516.849156723285,0.9997077813220716,0.038996499963104725,0.00725978458234284,3.86557129964544e-05,0.0015072819413913877,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,b0f5cb3c8a45e323df7fddacc18f48ef54577bf67472d6a3f448c099f7ce7db5,8b4a80c0c9a76714865fbd242e6a8d860f342d6803dbedb9beecf2d9c1efb1ed,historical_preference_bank_only,9
standard,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.04799624850458451,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
standard,9,2,4,0.25,0.5048243089256131,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.014993601761957673,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
standard,9,3,5,0.3125,0.19687989242208348,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.01410559767083265,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
standard,9,4,1,0.0625,0.07867798565211633,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.008680456765461395,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
standard,9,5,6,0.375,0.014358191811662997,0.5350772410743112,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.0072690489668361565,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
standard,9,6,13,0.8125,0.693259146082851,0.5350772410743112,0.693259146082851,0.69338852619193,0.2948469044213524,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007111132252007969,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
full,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524328,524328,0,65536,65490.92358861337,0.9993121885469569,0.039410166908055544,,,,,0.05829811839960427,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
full,9,2,12,0.75,0.9794179395464871,0.5350772410743112,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524328,524328,0,65536,65496.09413114222,0.9993910847647434,0.039875041926279664,,,,,0.010451358322493533,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
full,9,3,11,0.6875,0.5783797745797119,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524344,524344,0,65536,65497.053842927315,0.9994057288044329,0.03908604197204113,,,,,0.0012874769204913286,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
full,9,4,13,0.8125,0.693259146082851,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524328,524328,0,65536,65503.31991893565,0.9995013415364937,0.038176249945536256,,,,,0.0004811026778089409,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
full,9,5,9,0.5625,0.036841245555437246,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524328,524328,0,65536,65504.94909696056,0.9995262008203211,0.038039834005758166,,,,,0.00015448356613792817,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
full,9,6,0,0.0,0.011374918992269029,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524328,524328,0,65536,65510.58707197592,0.99961222949182,0.03783045802265406,,,,,0.0001561439610415612,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
adaptive,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,40,983248,458920,524328,16384,16372.958165576612,0.9993260599106819,0.12417195714078844,65536,65490.0524547398,0.999298896098935,0.03880754089914262,0.05803740309674233,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
adaptive,9,2,12,0.75,0.9794179395464871,0.5350772410743112,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,40,983220,458892,524328,16384,16374.123213039229,0.9993971687646014,0.12810166645795107,65536,65495.5130941973,0.9993822188445632,0.03996133292093873,0.01067237187264651,8.678978742122386e-05,0.001748141206419732,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
adaptive,9,3,11,0.6875,0.5783797745797119,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,40,983292,458948,524344,16384,16373.965092530172,0.9993875178546248,0.12712962599471211,65536,65495.487152201815,0.9993818230011263,0.038686792133376,0.0012583838855890921,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
adaptive,9,4,13,0.8125,0.693259146082851,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,40,983220,458892,524328,16384,16375.668001049347,0.9994914551421721,0.12463962426409125,65536,65503.97474670177,0.9995113334152492,0.03821400017477572,0.0004981980432057426,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
adaptive,9,5,9,0.5625,0.036841245555437246,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 4, 5, 6, 7]",6,8,34,40,868497,344169,524328,16384,16376.068935458237,0.9995159262364647,0.11274587572552264,65536,65503.94940949554,0.9995109468001638,0.03804983291774988,0.0001777560624509623,6.893149095324516e-05,0.00011892661068190399,7.852602843453591e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
adaptive,9,6,0,0.0,0.011374918992269029,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 4, 5, 6, 7]",6,8,40,40,868497,344169,524328,16384,16377.36118722598,0.9995947990250232,0.11547383200377226,65536,65510.46231029098,0.9996103257795865,0.03961475007236004,0.00016444215516239703,8.680716393005171e-05,0.00012534322035784526,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
standard,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.04864141592618472,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
standard,10,2,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.015285896480761486,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
standard,10,3,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.014247683386880358,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
standard,10,4,1,0.0625,0.0812155631894364,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.008875006433101393,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
standard,10,5,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007578236027652931,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
standard,10,6,13,0.8125,0.7164014370679033,0.5311514498523968,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007044881716244976,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
full,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,1048616,1048616,0,131072,130981.78503152022,0.9993117144128435,0.0817147078923881,,,,,0.061850935818572685,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
full,10,2,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524344,524344,0,65536,65492.486906044345,0.9993360428778739,0.03970516589470208,,,,,0.011685346742355444,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
full,10,3,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524328,524328,0,65536,65501.83438964748,0.9994786741584394,0.03894791705533862,,,,,0.009899218279982205,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
full,10,4,15,0.9375,0.008503864989852594,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524328,524328,0,65536,65508.82813037266,0.9995853901729227,0.039596499875187874,,,,,0.009484399182086913,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
full,10,5,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524328,524328,0,65536,65513.313411369556,0.9996538301295403,0.05837954208254814,,,,,0.009467451305530492,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
full,10,6,12,0.75,0.9900424783259543,0.5311514498523968,0.9900424783259543,0.9882354306132825,0.0,reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524344,524344,0,65536,65516.649037170566,0.9997047277400294,0.03970837499946356,,,,,0.00989326667481526,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
adaptive,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,42,983256,458928,524328,16384,16372.620837836987,0.9993054710593864,0.1268599161412567,65536,65490.92407320545,0.9993121959412453,0.04077200009487569,0.060858380348419956,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
adaptive,10,2,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983292,458948,524344,16384,16373.764132748543,0.9993752522429531,0.1307605025358498,65536,65494.305407877764,0.9993637910137598,0.040793292224407196,0.010485474414844608,7.11048766927739e-06,0.001477948185882351,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
adaptive,10,3,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983260,458932,524328,16384,16375.138395459358,0.9994591305822362,0.1293755832593888,65536,65502.37697172166,0.9994869533038583,0.04128645802848041,0.010016027005394182,2.0904185861954237e-05,0.0028074498751177596,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
adaptive,10,4,0,0.0,0.0006821466924187575,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983220,458892,524328,16384,16377.192969716998,0.9995845318430785,0.1267801655922085,65536,65509.66789358436,0.9995982039426324,0.03894050000235438,0.009396021837087607,3.86557129964544e-05,0.0010223806374112744,0.00013886359187777544,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
adaptive,10,5,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983220,458892,524328,16384,16378.83686091566,0.9996848669992469,0.12665312318131328,65536,65515.767858906656,0.9996912820267739,0.03896883316338062,0.009426571804295864,8.678978742122386e-05,0.0010194334954700813,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
adaptive,10,6,15,0.9375,0.008503864989852594,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983290,458946,524344,16384,16379.539224755561,0.9997277358859595,0.12527991621755064,65536,65518.24680190237,0.9997291076950435,0.03884383291006088,0.009312025561802238,8.678978742122386e-05,0.0010152703545702995,0.0009247555771351203,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
standard,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.05065789182837887,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
standard,11,2,3,0.1875,0.5269331918988971,0.2569797062719178,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.0506527239480384,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
standard,11,3,4,0.25,0.4992692609206388,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.015598262321647433,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
standard,11,4,5,0.3125,0.20122776820059193,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.014736383035230734,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
standard,11,5,6,0.375,0.020562048541142026,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,0,0,0,,,0.0,,,,,0.007757998584748967,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
